Date,Open,High,Low,Close,Adj Close,Volume
2008-12-18,41.310001,41.750000,40.689999,41.070000,32.499050,8652600
2008-12-19,41.320000,42.389999,41.000000,41.240002,32.633583,9903900
2008-12-22,40.650002,41.560001,40.000000,41.119999,32.538612,5397200
2008-12-23,41.250000,41.500000,39.830002,40.150002,31.771059,5270500
2008-12-24,40.240002,40.790001,40.040001,40.119999,31.747318,1753500
2008-12-26,39.759998,40.689999,39.759998,40.529999,32.071747,2803400
2008-12-29,40.380001,40.549999,39.500000,39.990002,31.644451,3876600
2008-12-30,40.080002,41.340000,39.810001,41.250000,32.641487,4549700
2008-12-31,41.590000,43.049999,41.500000,42.669998,33.765160,5443100
2009-01-02,42.799999,45.560001,42.779999,45.250000,35.806721,7010200
2009-01-05,45.500000,46.810001,44.799999,46.169998,36.534721,6917400
2009-01-06,46.849998,47.000000,45.500000,46.310001,36.645527,7180300
2009-01-07,45.099998,45.610001,44.169998,44.759998,35.418980,6586200
2009-01-08,44.500000,44.900002,43.880001,44.790001,35.442711,5477000
2009-01-09,44.799999,45.150002,43.930000,44.450001,35.173683,5645100
2009-01-12,44.279999,44.450001,43.189999,43.740002,34.611855,4989200
2009-01-13,43.380001,43.619999,41.799999,42.459999,33.598965,6359400
2009-01-14,41.880001,41.980000,40.869999,41.200001,32.601917,7354900
2009-01-15,41.070000,41.599998,39.509998,40.959999,32.412010,8464900
2009-01-16,41.450001,43.049999,41.040001,42.459999,33.598965,9310800
2009-01-20,42.080002,42.740002,40.200001,40.360001,31.937223,9636800
2009-01-21,40.750000,42.400002,40.000000,42.270000,33.448631,6933100
2009-01-22,41.730000,42.750000,41.169998,42.259998,33.440708,6590800
2009-01-23,40.910000,42.840000,40.910000,41.980000,33.219135,5755600
2009-01-26,42.459999,43.770000,42.060001,43.009998,34.034199,4659200
2009-01-27,43.290001,43.959999,42.880001,43.220001,34.200371,5218900
2009-01-28,43.470001,44.400002,42.759998,43.240002,34.216206,8071100
2009-01-29,42.759998,42.759998,40.369999,40.709999,32.214188,8446500
2009-01-30,40.759998,42.490002,40.630001,42.310001,33.480274,9098000
2009-02-02,41.730000,41.730000,40.110001,40.799999,32.285389,8107400
2009-02-03,41.450001,42.430000,40.759998,42.090000,33.306187,7220800
2009-02-04,42.119999,42.970001,41.689999,41.970001,33.545986,6729000
2009-02-05,41.750000,43.110001,40.619999,42.720001,34.145432,9021100
2009-02-06,42.520000,43.669998,42.250000,42.919998,34.305294,6334200
2009-02-09,42.799999,43.419998,42.439999,42.799999,34.209377,5088300
2009-02-10,41.290001,42.230000,40.020000,40.209999,32.139236,9999200
2009-02-11,40.509998,40.759998,39.860001,40.330002,32.235149,6519300
2009-02-12,39.580002,39.990002,38.580002,39.860001,31.859482,6028900
2009-02-13,39.889999,41.189999,39.889999,40.480000,32.355038,5483500
2009-02-17,39.490002,39.740002,38.299999,38.430000,30.716516,6949100
2009-02-18,38.770000,38.770000,37.759998,37.980000,30.356840,6324500
2009-02-19,38.240002,38.700001,37.419998,37.570000,30.029119,5466700
2009-02-20,36.730000,37.200001,35.320000,36.310001,29.022028,10598900
2009-02-23,36.730000,36.790001,34.349998,34.459999,27.543350,9519200
2009-02-24,34.439999,35.830002,33.889999,35.439999,28.326639,10815100
2009-02-25,35.270000,35.270000,33.220001,33.910000,27.103745,11683900
2009-02-26,34.500000,34.619999,32.639999,32.709999,26.144604,8771600
2009-02-27,32.299999,32.369999,31.400000,31.440001,25.129507,11789000
2009-03-02,30.959999,31.000000,29.320000,29.510000,23.586887,13956800
2009-03-03,29.700001,30.110001,29.049999,29.360001,23.466995,10433300
2009-03-04,29.860001,30.780001,29.110001,30.309999,24.226313,11627500
2009-03-05,29.219999,30.020000,29.070000,29.389999,23.490973,11675700
2009-03-06,29.610001,30.200001,29.389999,30.100000,24.058470,13134300
2009-03-09,29.980000,31.459999,29.959999,31.000000,24.777821,12407200
2009-03-10,31.420000,33.020000,31.320000,33.009998,26.384386,11501700
2009-03-11,32.590000,33.700001,32.389999,33.270000,26.592201,10823100
2009-03-12,33.009998,33.750000,32.389999,33.630001,26.879936,6133200
2009-03-13,33.720001,34.099998,32.930000,33.400002,26.696110,7434000
2009-03-16,33.740002,34.959999,33.380001,33.830002,27.039797,7157200
2009-03-17,33.919998,34.439999,33.259998,34.439999,27.527365,5270900
2009-03-18,34.290001,34.750000,32.500000,33.750000,26.975853,15879900
2009-03-19,33.860001,34.119999,32.970001,33.189999,26.528259,10427300
2009-03-20,33.220001,33.500000,32.540001,32.549999,26.016714,11323000
2009-03-23,33.200001,35.500000,33.049999,35.500000,28.374601,8223900
2009-03-24,34.880001,36.720001,34.820000,36.099998,28.854176,8468300
2009-03-25,36.029999,37.790001,35.970001,37.060001,29.621489,12446200
2009-03-26,37.320000,38.680000,36.910000,38.660000,30.900337,9544600
2009-03-27,38.230000,38.470001,37.070000,37.529999,29.997149,7329000
2009-03-30,36.630001,36.980000,35.110001,35.520000,28.390587,10833800
2009-03-31,35.900002,36.240002,35.049999,35.580002,28.438551,11549200
2009-04-01,34.520000,35.599998,34.209999,35.439999,28.326639,9288800
2009-04-02,36.160000,37.980000,36.160000,37.200001,29.733383,9449300
2009-04-03,37.230000,38.119999,36.389999,37.689999,30.125032,8591300
2009-04-06,37.480000,38.220001,36.540001,38.160000,30.500694,7390300
2009-04-07,37.509998,37.689999,36.509998,36.639999,29.285795,6015900
2009-04-08,36.500000,37.160000,36.240002,36.869999,29.469622,4477300
2009-04-09,37.680000,39.180000,37.680000,39.150002,31.291996,9065400
2009-04-13,36.970001,37.480000,35.810001,37.150002,29.693432,9531300
2009-04-14,36.509998,37.500000,36.299999,37.040001,29.605499,5845300
2009-04-15,36.630001,38.040001,36.610001,37.570000,30.029119,5452200
2009-04-16,37.619999,38.750000,37.000000,38.389999,30.684538,6423900
2009-04-17,38.549999,38.779999,38.180000,38.320000,30.628586,6152300
2009-04-20,37.650002,37.860001,36.360001,36.480000,29.157904,7017000
2009-04-21,36.660000,36.660000,35.939999,36.650002,29.293774,7352500
2009-04-22,37.849998,38.320000,36.540001,37.299999,29.813320,11626000
2009-04-23,37.290001,38.119999,36.599998,37.930000,30.316862,6400400
2009-04-24,38.099998,39.009998,37.750000,38.720001,30.948301,8351000
2009-04-27,37.990002,39.849998,37.720001,39.470001,31.547762,8546500
2009-04-28,39.110001,39.419998,38.320000,38.849998,31.052204,6627200
2009-04-29,39.090000,40.730000,39.020000,40.549999,32.410992,7775900
2009-04-30,41.070000,41.740002,39.900002,40.049999,32.011353,7028100
2009-05-01,40.310001,41.369999,40.090000,41.209999,32.938522,5508800
2009-05-04,41.900002,42.180000,41.509998,42.180000,33.713829,5269800
2009-05-05,41.919998,43.250000,41.919998,43.150002,34.489136,7683900
2009-05-06,43.299999,44.209999,43.080002,44.200001,35.675621,7930300
2009-05-07,44.470001,44.619999,42.750000,43.529999,35.134834,7106700
2009-05-08,43.959999,45.840000,43.770000,45.830002,36.991268,7491100
2009-05-11,45.259998,45.599998,44.529999,44.720001,36.095341,9595700
2009-05-12,44.540001,45.070000,43.290001,44.099998,35.594921,7068700
2009-05-13,43.180000,43.419998,42.380001,42.950001,34.666698,6323700
2009-05-14,42.939999,43.810001,42.720001,43.439999,35.062206,5251600
2009-05-15,43.270000,43.990002,42.709999,43.000000,34.707054,5189300
2009-05-18,44.250000,44.529999,43.810001,44.369999,35.812840,7288000
2009-05-19,44.360001,45.060001,43.900002,44.619999,36.014622,4792100
2009-05-20,45.049999,45.740002,44.540001,44.580002,35.982338,4734200
2009-05-21,43.990002,44.000000,42.700001,43.290001,34.941139,5785000
2009-05-22,43.470001,43.610001,42.860001,42.939999,34.658627,2951600
2009-05-26,42.610001,44.330002,42.520000,44.160000,35.643345,4718300
2009-05-27,43.889999,44.330002,43.450001,43.570000,35.167122,4622300
2009-05-28,43.990002,44.450001,43.189999,44.320000,35.772484,4559600
2009-05-29,44.610001,45.080002,43.950001,44.849998,36.200260,5417400
2009-06-01,45.540001,47.810001,45.540001,47.700001,38.500622,6920500
2009-06-02,47.700001,49.430000,47.310001,49.200001,39.711349,7453200
2009-06-03,48.709999,49.200001,47.790001,48.369999,39.041389,4700000
2009-06-04,48.630001,50.910000,48.570000,50.570000,40.817123,7324600
2009-06-05,52.160000,53.259998,52.160000,52.650002,42.495968,13724100
2009-06-08,52.490002,53.330002,51.130001,52.830002,42.641258,7957400
2009-06-09,53.389999,53.389999,51.310001,52.349998,42.253822,7723800
2009-06-10,52.820000,53.200001,51.099998,52.299999,42.213482,6556200
2009-06-11,51.830002,52.570000,50.480000,50.660000,40.889771,11852300
2009-06-12,50.759998,51.560001,50.110001,51.439999,41.519329,5476700
2009-06-15,50.900002,51.090000,49.020000,49.520000,39.969620,6363200
2009-06-16,49.570000,50.150002,48.700001,48.830002,39.412689,5725700
2009-06-17,48.549999,49.160000,48.049999,48.549999,39.186687,4870800
2009-06-18,48.430000,49.279999,48.150002,48.959999,39.517609,3098700
2009-06-19,49.180000,49.529999,48.110001,48.439999,39.097900,7032600
2009-06-22,47.830002,48.029999,46.529999,46.900002,37.854912,5198500
2009-06-23,44.389999,44.500000,42.520000,43.869999,35.409264,27281100
2009-06-24,43.139999,43.549999,41.090000,41.320000,33.351059,21282800
2009-06-25,41.400002,42.599998,41.110001,42.529999,34.327690,14005100
2009-06-26,42.110001,42.779999,41.500000,41.880001,33.803066,15578800
2009-06-29,42.150002,43.020000,42.080002,42.650002,34.424564,5514600
2009-06-30,43.630001,43.790001,42.099998,42.500000,34.303486,8321200
2009-07-01,42.630001,42.950001,42.150002,42.230000,34.085556,6346700
2009-07-02,41.810001,41.810001,40.619999,40.830002,32.955574,7201500
2009-07-06,40.380001,40.759998,39.919998,40.560001,32.737633,7132800
2009-07-07,40.500000,40.689999,38.939999,39.040001,31.510780,7701600
2009-07-08,39.119999,39.830002,38.919998,39.549999,31.922422,8800400
2009-07-09,39.750000,40.000000,39.020000,39.299999,31.720644,5432600
2009-07-10,39.200001,39.709999,38.919998,39.650002,32.003147,5833500
2009-07-13,39.680000,40.830002,39.259998,40.439999,32.640770,6549000
2009-07-14,40.389999,40.900002,40.110001,40.410000,32.616573,5748500
2009-07-15,40.770000,41.459999,40.509998,41.360001,33.383347,7867100
2009-07-16,41.009998,42.220001,41.009998,42.049999,33.940285,5356800
2009-07-17,42.250000,42.400002,41.099998,41.360001,33.383347,5691600
2009-07-20,41.709999,42.259998,41.160000,42.200001,34.061348,5535200
2009-07-21,42.820000,43.709999,42.500000,43.020000,34.723206,9161800
2009-07-22,42.400002,43.459999,41.950001,42.000000,33.899910,12052300
2009-07-23,42.000000,42.189999,40.779999,41.950001,33.859558,13617700
2009-07-24,41.950001,42.490002,41.720001,42.369999,34.198555,5068000
2009-07-27,42.000000,42.369999,41.430000,42.240002,34.093639,5671700
2009-07-28,41.990002,43.349998,41.799999,43.250000,34.908836,7831200
2009-07-29,43.000000,43.500000,42.639999,43.369999,35.005695,5078100
2009-07-30,43.939999,44.500000,43.130001,43.240002,34.900776,8279800
2009-07-31,43.320000,43.490002,42.799999,42.910000,34.634418,6029200
2009-08-03,43.180000,44.020000,42.509998,43.790001,35.344700,6064800
